CCTV中央频道,#genre#
EBS,mitv://ns2.hellotvvod.com:9906/ca7b6fdc60864500b50f715f0e756d91
KBS Drama,mitv://ns2.hellotvvod.com:9906/31e06b7364bd4e5991e751887c924533
KBS Joy,mitv://ns2.hellotvvod.com:9906/bbc6501801a24877af88f08659fc875c
KBS World,mitv://ns2.hellotvvod.com:9906/d7f424aeba294e44a72c4fcdbaced989
KBS1,mitv://ns2.hellotvvod.com:9906/7fb67023db7d4ddea01b1e1cb6c7d94e
KBS2,mitv://ns2.hellotvvod.com:9906/19ea509f47204cb28f4ea462a1990532
MBC,mitv://ns2.hellotvvod.com:9906/68a4550ddacc448eaaf89a652b22d00a
MBN,mitv://ns2.hellotvvod.com:9906/307de78d0edf47d1a237072cec47702c
Mezzo Live,mitv://ns2.hellotvvod.com:9906/6ed4c6e909044b4dad84222ac7a070c6
Mnet,mitv://ns2.hellotvvod.com:9906/edf7ec518b1e4c2dbf31c8d9c645925e
Mono 29,mitv://ns2.hellotvvod.com:9906/adbeae09f17b4acf875881ddefbbd08d
OCN Movies,mitv://ns2.hellotvvod.com:9906/f33cfb5549a44674a360de85e0879d12
OCN,mitv://ns2.hellotvvod.com:9906/782d7a4203594d91b377af478a5153f6
Oh!K,mitv://ns2.hellotvvod.com:9906/1073dcc011d44742a847275929cf07ec
SBS Biz,mitv://ns2.hellotvvod.com:9906/b1934b48fbeb4dd9887bca8f89a9f29c
SBS,mitv://ns2.hellotvvod.com:9906/6d85e6e4b09548fda6a8d6af811a0a54
Sun Music,mitv://ns2.hellotvvod.com:9906/e1572fb086274586be74466f68c18eb4
TV Chosun,mitv://ns2.hellotvvod.com:9906/661849ffaf5e44ff8819a971b01b8022
韩国娱乐台,mitv://ns2.hellotvvod.com:9906/e6a034582b5548c9aae7ef7434a07679
YTN,mitv://ns2.hellotvvod.com:9906/476f4359e49d4d06841e3b22f5688f3f
#__#
Adithya,mitv://ns2.hellotvvod.com:9906/a471dd6a4d7d4ba58234406ee3337638
Amarin TV,mitv://ns2.hellotvvod.com:9906/bf965ab7eef344a2a59bde1b212b3332
Berita RTM,mitv://ns2.hellotvvod.com:9906/e41e08ba63e64648872829cbfe816dc0
Bluesky,mitv://ns2.hellotvvod.com:9906/4b3820e358ae4a139b395612a11d2fe9
BollyOne,mitv://ns2.hellotvvod.com:9906/502be4fa79994dfc9b62b173cab1ae65
BOO,mitv://ns2.hellotvvod.com:9906/5734909822324d27a12ec2433f3d2039
Channel 3,mitv://ns2.hellotvvod.com:9906/67842b21162843d682dfd056f1c90080
Channel 4050,mitv://ns2.hellotvvod.com:9906/09e6443881934a649dba19e394742194
Channel 5,mitv://ns2.hellotvvod.com:9906/2966a073b35347d6a41fc3d9baa5be40
Channel 7,mitv://ns2.hellotvvod.com:9906/1f6135f57b854cb29c50cc46ab38477a
Channel 8,mitv://ns2.hellotvvod.com:9906/744e4427bc064970bc4444c6877cba90
Chutti TV,mitv://ns2.hellotvvod.com:9906/4a96d0af5865449aba4c83a9791c5e02
Colors Hindi,mitv://ns2.hellotvvod.com:9906/49aaf2cde4ca446792448e2c66147714
Colors Tamil,mitv://ns2.hellotvvod.com:9906/76ba2ae9e55947df9cab1d7394a03127
Drama Sangat,mitv://ns2.hellotvvod.com:9906/df3c1ce4262147a186c7399282512971
Dreamworks,mitv://ns2.hellotvvod.com:9906/31af07ae12da471387f1d0c040a95377
GMA,mitv://ns2.hellotvvod.com:9906/1d4151b796f241889ee22f2cdc04e634
Hands Up,mitv://ns2.hellotvvod.com:9906/e7abc271534e4f8fa54c43592e4f307e
India TV,mitv://ns2.hellotvvod.com:9906/e2ca5d025c2f4ade8a9026cc32152d21
Indosiar,mitv://ns2.hellotvvod.com:9906/fa088934681c4752a806785c8c677d8f
Janam TV,mitv://ns2.hellotvvod.com:9906/00646e050e64496da5fbdb3aa482835e
JKN 18,mitv://ns2.hellotvvod.com:9906/0fea364123ab4cc58e449d4193759386
JTBC,mitv://ns2.hellotvvod.com:9906/1b8e95901af54522b6171008d5f48cbd
MCOT,mitv://ns2.hellotvvod.com:9906/b326347d25d4486b8cf923e6a00f8705
Nation TV,mitv://ns2.hellotvvod.com:9906/cc3b9d791e5949f4abe91eccaab6eb45
NBT,mitv://ns2.hellotvvod.com:9906/1d8c2af9cb2e4ec68aad3f0a551c4e42
NDTV,mitv://ns2.hellotvvod.com:9906/ca487d54e301456a9aa3d9064c842b88
News 1,mitv://ns2.hellotvvod.com:9906/14cf58026be24b99bf5e16abf6db9f0b
ONE,mitv://ns2.hellotvvod.com:9906/cea6c7146e2e45b5b1a60d336836d442
ONE,mitv://ns2.hellotvvod.com:9906/d6dd8bb12d804ea6a7b7a5928c29dca0
RCTI,mitv://ns2.hellotvvod.com:9906/316b6a9771b04b41b96b9f1c34c10935
Star Vijay,mitv://ns2.hellotvvod.com:9906/911084693b9849c78e15fae62a3f64b0
SUN TV,mitv://ns2.hellotvvod.com:9906/528c8924380f4c41a5464edf444a8f28
TA-DAA!,mitv://ns2.hellotvvod.com:9906/0f237b452cfc4ea1b21caf4f6d41ed58
Thai Parliament TV,mitv://ns2.hellotvvod.com:9906/f2aa51dbe1104c369e198c85e50ad23a
Thai PBS,mitv://ns2.hellotvvod.com:9906/5121ef62815e424da264b18eba00f9cd
Thairath TV,mitv://ns2.hellotvvod.com:9906/838e7201774f47c38dbffbc37c114d01
TNN 16,mitv://ns2.hellotvvod.com:9906/627480843cbb4dd6939f69fdc56d604a
Toonee,mitv://ns2.hellotvvod.com:9906/34537ea9dd92400696f99b4b74b87cbe
Tooniverse,mitv://ns2.hellotvvod.com:9906/08d3e65362204a4aa58943f5e4dfeaf3
Top News,mitv://ns2.hellotvvod.com:9906/1dc27a3646584c399f786652b41ce8c8
true4U,mitv://ns2.hellotvvod.com:9906/93dd0257d9364b92a6b54d87aa1d0f94
TV5,mitv://ns2.hellotvvod.com:9906/dac6a40d99a8426bbde87cc0023773f1
TV5MONDE Style 生活时尚,mitv://ns2.hellotvvod.com:9906/ff5c948359464a3ba4b82b439de11f60
TV5Monde,mitv://ns2.hellotvvod.com:9906/14ea6fa33d284f919b5cfc4895e00c1b
TVB Thai,mitv://ns2.hellotvvod.com:9906/f9c00f1cf35f4f0ba79077ac7f1cba2d
Vasantham,mitv://ns2.hellotvvod.com:9906/a8d54824a67b430cb112071ce38925a8
Voice TV,mitv://ns2.hellotvvod.com:9906/b31091cc803c49399b1285013b023300
WAKUWAKU JAPAN,mitv://ns2.hellotvvod.com:9906/dc0445f845d342558bfa8e43af92f2d9
Workpoint TV,mitv://ns2.hellotvvod.com:9906/44bff27bf4f44b8d8efba9578f951072
Zee Nung,mitv://ns2.hellotvvod.com:9906/ab5351586c934bd1b5b49861562081eb
Zee Tamil,mitv://ns2.hellotvvod.com:9906/f687b2ef7600406199e817887df53644

港台频道4,#genre#
❤❤❤BBC Lifestyle,p5p://fccs.123178.top:9906/614955d2000d41ca0d901d9987bbb53c
BBC Earth,p5p://fccs.123178.top:9906/6044049e000eb7a609a4da5fcd30cc43.ts
HBO-HD,p5p://fccs.123178.top:9906/604340b2000af04c06a787875d674b81
HBO原创,p5p://fccs.123178.top:9906/604339520007991f068ab7ad0427275f
HBO Hits HD,p5p://fccs.123178.top:9906/60442428000dc9020040224339113352
HBO 家庭,p5p://fccs.123178.top:9906/610b3ea6000bd4a6041b158a2a02ace5
探索亞洲频道,p5p://fccs.123178.top:9906/60433ee00002fb7906a0692e6558cb55
探索科學,p5p://fccs.123178.top:9906/6043456f00065dec06ba08a499663c96
探索動力 DMAX,p5p://fccs.123178.top:9906/6043467c000301e806be22909a147731
探索家庭 EVE,p5p://fccs.123178.top:9906/60689d110008d7a31345719a76b95329
ＢＳ釣りビジョン,p5p://fccs.123178.top:9906/6163d87c000494010d63a6c83657671f
國家地理,p5p://fccs.123178.top:9906/6043485f000c065106c583978afda437
國家地理人文,p5p://fccs.123178.top:9906/6043ffe3000c6f3709925f52585be323.ts
國家野生,p5p://fccs.123178.top:9906/604401050005fe790996ca7b4ed24991.ts
動物星球,p5p://fccs.123178.top:9906/60440362000e75bc09a007eeaa0519c7.ts
歷史頻道H2,p5p://fccs.123178.top:9906/6049473c0005320614512630bb45841f.ts	
EYE TV旅遊台,p5p://fccs.123178.top:9906/60494553000b340f1449b191f22032d6.ts
亞洲旅遊,p5p://fccs.123178.top:9906/604405c80008412109a964c89ca82891.ts
afc亞洲美食 HD,p5p://fccs.123178.top:9906/6044065f0003bace09abb177a024828d.ts
美食星球,p5p://fccs.123178.top:9906/604945ed00053a5b144c099a65029d36.ts
Classica HD古典音樂,p5p://fccs.123178.top:9906/60689dd9000cb8ae13487fd8feab0590.ts
Mezzo Live,p5p://fccs.123178.top:9906/6044084c000d934609b339c4b9e633ef.ts
法國時裝,p5p://fccs.123178.top:9906/6131917c000da76e1853ffa122f43950
MTV綜合,p5p://fccs.123178.top:9906/604408e9000a103309b59e2621263caa.ts
韓國娛樂台KMTV,p5p://fccs.123178.top:9906/606bcab100003ef205c38d91720ec13b.ts
tvN,p5p://fccs.123178.top:9906/60440983000c3b9b09b7f844459e12ab.ts
FOX CRIME福斯警匪,p5p://fccs.123178.top:9906/60440e1600029d1f09c9d406f98d5158.ts
FOX 頻道,p5p://fccs.123178.top:9906/60440eb10006690c09cc32777254e90a.ts
FX-HD,p5p://fccs.123178.top:9906/60440f3c000c153709ce52e28565fc29.ts
FOX優質電影台,p5p://fccs.123178.top:9906/6173bd080007071617c1e0f237fbb6b4	
Bein sports 2,p5p://fccs.123178.top:9906/615ce3e1000a9ab80c2a4dac8efd70b5
采昌影劇,p5p://fccs.123178.top:9906/604411ec0004d59109d8d087e9645ce6.ts
thrill電影台,p5p://fccs.123178.top:9906/604413240002c04b09dd92bffd4adc1b.ts
KIX電影台,p5p://fccs.123178.top:9906/6044145c000e8fb900026d95dbb7683a.ts
罪案偵緝頻道,p5p://fccs.123178.top:9906/604947cc00047a751453588132b90a12.ts
華納Warner TV,p5p://fccs.123178.top:9906/604414f400055b780004bcfa6ee82d22.ts
衛視西片,p5p://fccs.123178.top:9906/604416620003377d000a521e160e3141.ts
CatchPlay電影台,p5p://fccs.123178.top:9906/6044191d000d8b620014ff3bef2f4594	.ts
WAKUWAKU JAPAN,p5p://fccs.123178.top:9906/6149539e0006e3320d8780d7a6f76be2
歐洲Euronews,p5p://fccs.123178.top:9906/6176aabc000c8d3309371923ea87bfc9
三立綜合台,p5p://fccs.123178.top:9906/60441aa3000729ad001af109e515adad.ts
三立戲劇台,p5p://fccs.123178.top:9906/60441b4f00036f62001d8ff40f884e87.ts
靖天歡樂,p5p://fccs.123178.top:9906/60c5a564000c898610c85d82cfc3a4e3
靖天日本台,p5p://fccs.123178.top:9906/6045b8aa000389cf066c3b7385e82ede.ts%20
靖天資訊台,p5p://fccs.123178.top:9906/6045b93800071301066e670ba6925741.ts
靖洋戲劇台,p5p://fccs.123178.top:9906/60441bcb000e6baf001f77240fd6acd8.ts
靖天國際台,p5p://fccs.123178.top:9906/60bd140b000e6170094be86cd1b01e57
靖天電影台,p5p://fccs.123178.top:9906/6045b9cc00094ab70670a9bc88048a82.ts
Kantipur HD,p5p://fccs.123178.top:9906/61349379000143450a4ad11a33e7c5ab
天映電影,p5p://fccs.123178.top:9906/60441c660009af940021d366383a86ea.ts	
星衛電影 HD,p5p://fccs.123178.top:9906/6044d33b0006a70302ec02a7d10a2600.ts
美亞電影台,p5p://fccs.123178.top:9906/60494bf1000472fc14638907b18fe55b.ts
光影歐洲,p5p://fccs.123178.top:9906/604420030008e014002ff07922c6f89b.ts
華藝影劇,p5p://fccs.123178.top:9906/61728417000b164612fb74944d3a5d26
華藝MBC綜合,p5p://fccs.123178.top:9906/604421d400072b6600370871d6641107.ts
星衛娛樂台,p5p://fccs.123178.top:9906/6044229300000d0a0039f0b6a59d1511.ts
TVBS精彩,p5p://fccs.123178.top:9906/610ccbbc000ada220a2a333a700ad566
私人影院,p5p://fccs.123178.top:9906/612b76530005bddc0079e572c66e5249
龍華影劇,p5p://fccs.123178.top:9906/604347a3000cc1fe06c2a567b371c0d6.ts
龍華電影,p5p://fccs.123178.top:9906/604426fa000c13eb004b26236e73affa.ts	
龍華洋片,p5p://fccs.123178.top:9906/6044287d000e2bb500510e64fec426ab.ts	
龍華戲劇,p5p://fccs.123178.top:9906/60442a110002751300573584bb335a71.ts	
龍華偶像,p5p://fccs.123178.top:9906/60442ac30006b54f0059edebe8733672.ts
EYETV戲劇,p5p://fccs.123178.top:9906/60442b6d000654ae005c85e289945252.ts
愛爾達影劇台,p5p://fccs.123178.top:9906/6044382f0001bdea008e5a851f8cf009.ts
愛爾達綜合台,p5p://fccs.123178.top:9906/60689fa0000c9dae134f712965a8f823.ts
愛爾達體育1台,p5p://fccs.123178.top:9906/617b742500015a6801fc459b61930f93
愛爾達體育2台,p5p://fccs.123178.top:9906/617b767a000873b0020563740ce34ccd
愛爾達體育3台,p5p://fccs.123178.top:9906/617b775e00020aaa0208dc70b179c11d
霹靂台灣台,p5p://fccs.123178.top:9906/61494391000129760d48cc98263e39d1
Travel 旅游频道,p5p://fccs.123178.top:9906/604944bf0002e33c14476d50e1deb4e1.ts
NBA,p5p://fccs.123178.top:9906/61728417000b164612fb74944d3a5d26
龍華動畫,p5p://fccs.123178.top:9906/6044594300037550010f9116e9856cd9.ts
博斯魅力,p5p://fccs.123178.top:9906/60445a120003530d0112b9a5dc60ca35.ts	
Eleven運動台1,p5p://fccs.123178.top:9906/60446a54000b4ef801523d80af6dda12.ts
Z 頻道,p5p://fccs.123178.top:9906/60446c7f000b970f015ab58bf1266ed0.ts
Fight Sports,tvbus://3eWmpA35Hr5HXgWdjfzPMLgrWUinNVuZgztJtoSy28vc1x7qJM
Eleven運動台2,p5p://fccs.123178.top:9906/61495671000ab36e0d928a09ffb0ac85
NHK World HD,p5p://fccs.123178.top:9906/6044741d0000e8b9017873ff81c638cb.ts
美國高爾夫球,p5p://fccs.123178.top:9906/60447654000dbd4101811e203ac3ee9f.ts
博斯高球1,p5p://fccs.123178.top:9906/604476f500023ffc01839017c2f8b12b.ts
博斯高球二台,p5p://fccs.123178.top:9906/604477b3000746210186779063f54d2a.ts
靖天綜合,p5p://fccs.123178.top:9906/614c7520000829c819c264fbe6b1d5dc
博斯網球,p5p://fccs.123178.top:9906/6044783c0007f05c01888ee3506bef35.ts
博斯運動1台,p5p://fccs.123178.top:9906/604478f0000e964f018b4fb7c6ee22b4.ts
博斯運動 II,p5p://fccs.123178.top:9906/6044799300093dbb018dcb11ecf6cc03.ts
靖天卡通台,p5p://fccs.123178.top:9906/60bd172500015f0f095802a7f2bd13c9
靖洋卡通台,p5p://fccs.123178.top:9906/60bd169300057f1b0955c9653d8db6ac
BOOMERANG,p5p://fccs.123178.top:9906/60447a4a00022e630190941a11afdf8e.ts
靖天映畫,p5p://fccs.123178.top:9906/6045ba850003d28406737afe6daf6f4d.ts
愛放動漫,p5p://fccs.123178.top:9906/60447b1e000e9a430193d36877b2a95b.ts
曼迪日本台,p5p://fccs.123178.top:9906/6068a12900029e3a13556dc2ad58c3d5.ts
Dreamworks,p5p://fccs.123178.top:9906/60447d38000deb8b019c08cb6ec7c4d9.ts
Animax HD,p5p://fccs.123178.top:9906/611a8d5a000710970c22409682924b74
MoMo親子台,p5p://fccs.123178.top:9906/604480210005726601a764c84f1d9e1c.ts
CN卡通,p5p://fccs.123178.top:9906/604480aa000baba001a97d8882607e75.ts
東森幼幼,p5p://fccs.123178.top:9906/6044812c00070c6401ab7829e94ee52d.ts	
迪士尼卡通,p5p://fccs.123178.top:9906/604481b9000baf3801ada02160f76b5d.ts
鳳凰資訊台,p5p://fccs.123178.top:9906/604354a700001c2706f579cae17a48f1.ts
鳳凰中文台,p5p://fccs.123178.top:9906/604355380000ff4606f7b06cbafec3a5.ts
鳳凰香港,p5p://fccs.123178.top:9906/604355eb000c9c6806fa6e9daf90ff12.ts	
澳門蓮花台,p5p://fccs.123178.top:9906/613192f10005f0f11859aeaf78bfd050
VIU,p5p://fccs.123178.top:9906/615ae21f000542fd04536e7d15caf57f
有線新聞,p5p://fccs.123178.top:9906/60ed1721000502290f99063cfc1e9344
J5,p5p://fccs.123178.top:9906/615ae1a3000287eb0451896b0c3da395
翡翠台,p5p://fccs.123178.top:9906/615ae0360009eda6044bf987e8d620d7
TVB明珠,p5p://fccs.123178.top:9906/615ae1300007f909044fc997428426ad
J2,p5p://fccs.123178.top:9906/615ae0af000c0802044dd2b9392f9b13
互動新聞台,p5p://fccs.123178.top:9906/615adefa000969a80447270684f41d26
VIU SIX,p5p://fccs.123178.top:9906/6159c5d9000848ff19fce09318840f2c
有線財經台,p5p://fccs.123178.top:9906/615cf3de000200420c68bfc0bce964e3
有線18台,p5p://fccs.123178.top:9906/615cf3b20004e4390c68149d25db8dc8
有線603高清,p5p://fccs.123178.top:9906/60ed1cd4000297a20faf48d5542663e4	
有線娛樂台,p5p://fccs.123178.top:9906/615cf4490001e8c00c6a61b288746e22
Sports Plus1,p5p://fccs.123178.top:9906/615cf47c000780400c6b2a5874b20000
民視台灣台,p5p://fccs.123178.top:9906/615cf04900025ed10c5ac1d0409f9eae
民視第一台,p5p://fccs.123178.top:9906/615cf01d000b41120c5a18366221dad4
民視 HD,p5p://fccs.123178.top:9906/615cefe0000b8a2b0c592a0127a8dd5a
台視 HD,p5p://fccs.123178.top:9906/615cf10c0001987d0c5dbb55bf9bd6ed
台視財經,p5p://fccs.123178.top:9906/615cf1970005cb4c0c5fdb60d7e44abc
台視新聞,p5p://fccs.123178.top:9906/615cf168000ad47e0c5f2512951989aa
中視 HD,p5p://fccs.123178.top:9906/615cee84000470af0c53d8d0e6dede6c
中視新聞,p5p://fccs.123178.top:9906/615ceea900061b6e0c5469c546672e4d
中視精彩,p5p://fccs.123178.top:9906/615cef2b000a183f0c56669a25583e1d
中視經典台,p5p://fccs.123178.top:9906/615ceee60007b48e0c555876520737b3
華視 HD,p5p://fccs.123178.top:9906/615cf279000322040c634d822dea28e8
華視體育文化,p5p://fccs.123178.top:9906/615cf2bd000248ec0c6456eae60c58dc
華視資訊,p5p://fccs.123178.top:9906/615cf34d0005241b0c668a26a861e2c8
公視 HD,p5p://fccs.123178.top:9906/615cef60000555d20c57346a9856fc87
公視2HD,p5p://fccs.123178.top:9906/615cefb3000992f10c5879b8a9027fe8	
公視3HD,p5p://fccs.123178.top:9906/615cf07e0008bb700c5b9279f928a1c0
大愛電視2,p5p://fccs.123178.top:9906/60c5a836000cdeac10d361e80c6f7078
大愛電視台,p5p://fccs.123178.top:9906/6044917a0000fce101eb274c2044b550.ts
好消息,p5p://fccs.123178.top:9906/60b575c30003189a05772bc6fbb8fc4f
好消息2台,tvbus://3FQvdv1Sunc7AoGmbq1W3S43ymkyebtb5rWwxgnoVC3bn2B11X
台視綜合,p5p://fccs.123178.top:9906/615cf1d90008f3590c60ddff48ad15c3
客家電視,p5p://fccs.123178.top:9906/615cf0b3000ee57c0c5c631584311880
原民台,p5p://fccs.123178.top:9906/615cf0df00077fe20c5d0d102000e0a2
ETtoday综合 HD,p5p://fccs.123178.top:9906/6043494d000e362406c925d66b8448c9.ts
壹新聞,p5p://fccs.123178.top:9906/61494a29000d70560d62917d35be0fae
壹電影HD,p5p://fccs.123178.top:9906/60434a87000b209606cdef9cee9a8dfe.ts	
壹電視綜合台,tvbus://3p3whpbQRZ9ATUezddN9tPF81BdQn5e4t8ebAFtvBQBXNfijAj
寰宇新聞台,p5p://fccs.123178.top:9906/60434bdc0009a41d06d32342bef082c3.ts
寰宇新聞二台,p5p://fccs.123178.top:9906/60434c6b000d588a06d552cd4d7910ec.ts
寰宇综合,p5p://fccs.123178.top:9906/60434cfa0008763606d78025a8321e46.ts	
年代新聞,p5p://fccs.123178.top:9906/618894540002fa6c0186e66d066b3e56
東森新聞,p5p://fccs.123178.top:9906/6173ae660001b6721788b6c6ac08380c
寰宇財經新聞新聞,p5p://fccs.123178.top:9906/60434e97000581d106ddccac446ea89d
中天新聞,p5p://fccs.123178.top:9906/6174fe8b000be03302ae798f40145c4c
民視新聞,p5p://fccs.123178.top:9906/61494a92000be20d0d642b3f9739874e
三立新聞,p5p://fccs.123178.top:9906/61494b62000a82d50d67576561464ccf
TVBS新聞,p5p://fccs.123178.top:9906/61494c2100042a180d6a3fdd3c19ba48
TVBS HD,p5p://fccs.123178.top:9906/61495191000f04ab0d7f8024a458a528
東森財經,p5p://fccs.123178.top:9906/61494d6b00007a520d6f47fbe773e0a5
非凡新聞,p5p://fccs.123178.top:9906/614991e2000e29550e7abc54c0c10ef6
三立財經,p5p://fccs.123178.top:9906/604496f8000b3b7b02009e1b5871dd53.ts
中天綜合,p5p://fccs.123178.top:9906/61494cc7000ea4840d6ccafbef48fe11
中天娛樂台,p5p://fccs.123178.top:9906/61495250000bf9d20d82697552901d6f
中天亞洲,p5p://fccs.123178.top:9906/60449a27000cf419020d0e24d4fdafd9.ts	
東森超視,p5p://fccs.123178.top:9906/60449b4f000e1ebf021192b074519d04.ts
TVBS 歡樂台,p5p://fccs.123178.top:9906/614942c70008d5e00d45b97fe1d761d3
年代MUCH,p5p://fccs.123178.top:9906/60449ce00006c4040217af361b6c5a1a.ts	
東森綜合,p5p://fccs.123178.top:9906/60f6d48100093dde01e5183e2fe6721c
東森戲劇,p5p://fccs.123178.top:9906/60449e3500031323021ce24de00b3ef2.ts
東森電影台,p5p://fccs.123178.top:9906/61494e4c000044800d72b6d5c1b77f5c
東森洋片台,p5p://fccs.123178.top:9906/60449f6d000c10680221a75af38e252f.ts
靖天育樂,p5p://fccs.123178.top:9906/60469f430002fd3e09f100f732da02a0.ts
靖天育樂,p5p://fccs.123178.top:9906/60c5a45d000a99f910c459ab1ccabbf3
緯來日本台,p5p://fccs.123178.top:9906/6044a02c000bf3c30224916a373cdb2c.ts
緯來戲劇,p5p://fccs.123178.top:9906/6044a124000716e6022858ec2ddd7840.ts
緯來育樂,p5p://fccs.123178.top:9906/6044a24900005a2c022ccfba89cc1d77.ts	
緯來體育HD,p5p://fccs.123178.top:9906/617505470005c9df02c8c6600f64eca5
三立台灣台,p5p://fccs.123178.top:9906/60435a1000013bcc070a9c3b0ad870c7.ts
三立都會台,p5p://fccs.123178.top:9906/60435aa10002e65e070cd311539826d8.ts
衛視電影台,p5p://fccs.123178.top:9906/607318ce000ef9a107a827d158704e10.ts
國興衛視,p5p://fccs.123178.top:9906/6044d406000399b302ef1ad77f59ca13.ts	
JET 綜合台,p5p://fccs.123178.top:9906/6149450a0008594b0d4e8f17d7ad923b
八大第一,p5p://fccs.123178.top:9906/611a7e950004e4af0be88e80bf4b6388
八大戲劇台,p5p://fccs.123178.top:9906/6044d5ac000936f902f58cb70525846f.ts
八大綜合,p5p://fccs.123178.top:9906/6044d641000e5dc002f7d411a124e035.ts
八大娛樂台,p5p://fccs.123178.top:9906/6044d70900008dea02faddc78bf8a126.ts
好萊塢電影,p5p://fccs.123178.top:9906/614953030008709d0d8523c592e3c647
AXN,p5p://fccs.123178.top:9906/6044d92d0004949903033b6f41d556d0.ts
Cinemax,p5p://fccs.123178.top:9906/6149544b0008eb0b0d8a2524ddcf3ee6
龍祥電影台,p5p://fccs.123178.top:9906/6045bb31000469b906761b04cfa6bdb1.ts
衛視中文台,p5p://fccs.123178.top:9906/6045bbb2000922ef0678142229e89274.ts
緯來電影,p5p://fccs.123178.top:9906/614959e10009f39d0d9ff75817774dbe
緯來綜合,p5p://fccs.123178.top:9906/614954e8000aa2000d8c8add3b487c6c
TVB星河,p5p://fccs.123178.top:9906/60463cd5000f308a087086672166e0af.ts
緯來精彩,p5p://fccs.123178.top:9906/6044a30800006812022fb9d6202c684d.ts
生命電視台,p5p://fccs.123178.top:9906/60463d9a0001f1630873848a76accc36.ts
華藏衛視,p5p://fccs.123178.top:9906/60463e4f0004c7480876484c7d16a8e0.ts
星空衛視,p5p://fccs.123178.top:9906/60463ee9000522e20878a1f4688ea89f.ts
人間衛視,p5p://fccs.123178.top:9906/60463f7d000802da087ae4d0305dfcaf.ts	
星空衛視,p5p://fccs.123178.top:9906/60eda96d000783c911d47fc0406d599e
高點綜合,p5p://fccs.123178.top:9906/6149448d0007247b0d4ca68022a5f032
東風衛視,p5p://fccs.123178.top:9906/604640af000dbd7a087f919857110af4.ts
TV5 Monde,p5p://fccs.123178.top:9906/6046414f0008aa040882014b96694a71.ts
CNN Internationa,p5p://fccs.123178.top:9906/614941fe0007b8690d42a80e92bf1540
BBC WORLD NEWS,p5p://fccs.123178.top:9906/60464299000eba8708870be862b68160.ts
Channel NewsAsia頻道,p5p://fccs.123178.top:9906/604643330003bf3e088962a9042b90c4.ts
DW-TV ASIEN,tvbus://2xbq5o8vEY73SX1Ef1khhap1xj323hYzQmZUWv2kLCkBJna9Fc
CNBC Asia,p5p://fccs.123178.top:9906/604643c100068849088b8e0fef813f1c.ts
France 24,p5p://fccs.123178.top:9906/616564d400040306136fde623656c5e4
半島電視,tvbus://4KnFZbsL7QU1wC8h6eLnZa7vSyKHg6yu3PLSHMR1tFg33NVXAX
鉄道チャンネル,p5p://fccs.123178.top:9906/6163fa58000f19960de7ecd9276ed6b5
NEWS24,p5p://fccs.123178.top:9906/6163fa82000ec77c0de890d444e4b40f
FIGHTING TV サムライ,p5p://fccs.123178.top:9906/6163fa99000a67f70de8e98ec63704ec
アニマルプラネット,p5p://fccs.123178.top:9906/6163faae000a32850de93b8843e13623
Disney XD Japan,p5p://fccs.123178.top:9906/6163fad2000b65ef0de9c8776b55d158
スターチャンネル1,p5p://fccs.123178.top:9906/6163fae4000bd7ae0dea0ee4a80d24c7
スターチャンネル2,p5p://fccs.123178.top:9906/6163fafd00096e5e0dea6fee6382f378
スターチャンネル３,p5p://fccs.123178.top:9906/6163fb11000589730deabd0e1d8365f7
スーパー！ドラマＴＶ ＨＤ,p5p://fccs.123178.top:9906/6163fb280009d9b00deb18016bd980f2
MONDO TV HD,p5p://fccs.123178.top:9906/6163fb410003bd290deb7819025833e7
ゴルフネットワークHD,p5p://fccs.123178.top:9906/6163fb9b00058a0d0decd81f38470c0a
ＢＢＣワールドニュース,p5p://fccs.123178.top:9906/6163fbc10003978e0ded6c0f0b629f55
CNN/US HD,p5p://fccs.123178.top:9906/6163fbe0000960a10dede6a22930a24d
Music Japan TV HD,p5p://fccs.123178.top:9906/6163fbf60005b93a0dee3ba3d634fd61
MTV HD,p5p://fccs.123178.top:9906/6163fc0700066f0f0dee7e39db4999a5
MUSIC ON! TV,p5p://fccs.123178.top:9906/617ca23b00078cb306984d21f662b04e
ヒストリーチャンネル™ HD,p5p://fccs.123178.top:9906/6163fc38000b3a220def3edb417ca5a9	
ＡＸＮ ＨＤ 海外ドラマ,p5p://fccs.123178.top:9906/6163fc4f000c36520def98f44de61dfd
ナショナル ジオグラフィック チャンネル HD,p5p://fccs.123178.top:9906/6163fc96000b34c10df0ae0a77091af5
ＫＢＳ Ｗｏｒｌｄ ＨＤ,p5p://fccs.123178.top:9906/6163fcab00042e720df0fe46ecd3493c
FOX HD,p5p://fccs.123178.top:9906/6163fcc3000201850df15b77d1dfdfba
東映チャンネルＨＤ,p5p://fccs.123178.top:9906/6163fcd90005fae50df1b26bfdb79ad3
女性チャンネル♪LaLa TV(HD),p5p://fccs.123178.top:9906/6163fcee0004b9cd0df20421754ec672
ムービープラスＨＤ,p5p://fccs.123178.top:9906/6163fd000005bc180df24ab3c125a950
日テレG+ HD,p5p://fccs.123178.top:9906/6163fd1400035ae40df29837c446956d
衛星劇場ＨＤ,p5p://fccs.123178.top:9906/6163fd28000509de0df2e6c6eb1cfbfe
